Country,Location,MHA_Code,Rank,Rent_With_Dependents,Rent_Without_Dependents,Utility,MIHA,Exchange_Rate,Effective_Date
Turkey,ADANA,1,O3E,23597.0,21237.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,O3,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,W2,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,O2E,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,O1E,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,O2,21386.0,19247.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,W1,21386.0,19247.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,O1,21386.0,19247.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O6,78673.0,70805.7,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O5,78673.0,70805.7,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,W5,78673.0,70805.7,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O4,73501.0,66150.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,W3,73501.0,66150.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,W4,73501.0,66150.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O3E,73501.0,66150.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O3,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,W2,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O2E,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O1E,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O2,69800.0,62820.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,W1,69800.0,62820.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,O1,69800.0,62820.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O6,96976.0,87278.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O5,94497.0,85047.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,W5,94497.0,85047.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O4,91482.0,82333.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,W3,91482.0,82333.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,W4,91482.0,82333.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O3E,91482.0,82333.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O3,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,W2,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O2E,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O1E,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O2,86011.0,77409.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,W1,86011.0,77409.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,O1,86011.0,77409.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O6,76822.0,69139.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O5,72076.0,64868.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,W5,72076.0,64868.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O4,71130.0,64017.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,W3,71130.0,64017.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,W4,71130.0,64017.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O3E,71130.0,64017.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O3,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,W2,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O2E,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O1E,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O2,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,W1,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,O1,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O6,21687.0,19518.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O5,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,W5,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O4,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,W3,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,W4,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O3E,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O3,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,W2,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O2E,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O1E,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O2,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,W1,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,O1,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E9,23597.0,21237.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E8,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E7,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E6,22932.0,20638.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E5,21386.0,19247.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E4,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E3,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E2,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ADANA,1,E1,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E9,73501.0,66150.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E8,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E7,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E6,72060.0,64854.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E5,69800.0,62820.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E4,59696.0,53726.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E3,59696.0,53726.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E2,59696.0,53726.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ANKARA,3,E1,59696.0,53726.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E9,91482.0,82333.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E8,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E7,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E6,88326.0,79493.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E5,86011.0,77409.9,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E4,78832.0,70948.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E3,78832.0,70948.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E2,78832.0,70948.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,ISTANBUL,5,E1,78832.0,70948.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E9,71130.0,64017.0,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E8,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E7,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E6,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E5,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E4,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E3,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E2,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,IZMIR,7,E1,67427.0,60684.3,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E9,20022.0,18019.8,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E8,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E7,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E6,19118.0,17206.2,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E5,18516.0,16664.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E4,16056.0,14450.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E3,16056.0,14450.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E2,16056.0,14450.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkey,OTHER,999,E1,16056.0,14450.4,4785.0,1581.0,0.023433,16 NOVEMBER 2025
Turkmenistan,TURKMENISTAN,999,O6,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O5,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,W5,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O4,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,W3,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,W4,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O3E,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O3,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,W2,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O2E,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O1E,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O2,1206.0,1085.4,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,W1,1206.0,1085.4,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,O1,1206.0,1085.4,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E9,1550.0,1395.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E8,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E7,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E6,1433.0,1289.7,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E5,1206.0,1085.4,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E4,1080.0,972.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E3,1080.0,972.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E2,1080.0,972.0,445.0,514.0,0.285714,16 MARCH 2023
Turkmenistan,TURKMENISTAN,999,E1,1080.0,972.0,445.0,514.0,0.285714,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O6,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O5,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,W5,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O4,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,W3,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,W4,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O3E,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O3,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,W2,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O2E,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O1E,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O2,1206.0,1085.4,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,W1,1206.0,1085.4,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,O1,1206.0,1085.4,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E9,1550.0,1395.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E8,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E7,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E6,1433.0,1289.7,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E5,1206.0,1085.4,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E4,1080.0,972.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E3,1080.0,972.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E2,1080.0,972.0,445.0,514.0,1.0,16 MARCH 2023
Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,999,E1,1080.0,972.0,445.0,514.0,1.0,16 MARCH 2023
Uganda,UGANDA,999,O6,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O5,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,W5,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O4,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,W3,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,W4,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O3E,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O3,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,W2,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O2E,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O1E,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O2,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,W1,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,O1,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E9,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E8,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E7,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E6,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E5,949.0,854.1,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E4,825.0,742.5,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E3,825.0,742.5,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E2,825.0,742.5,92.0,0.0,0.000284,16 SEPTEMBER 2025
Uganda,UGANDA,999,E1,825.0,742.5,92.0,0.0,0.000284,16 SEPTEMBER 2025
Ukraine,KIEV,555,O6,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O5,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,W5,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O4,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,W3,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,W4,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O3E,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O3,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,W2,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O2E,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O1E,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O2,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,W1,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,O1,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O6,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O5,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,W5,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O4,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,W3,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,W4,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O3E,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O3,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,W2,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O2E,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O1E,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O2,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,W1,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,O1,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E9,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E8,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E7,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E6,184378.0,165940.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E5,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E4,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E3,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E2,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,KIEV,555,E1,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E9,224901.0,202410.9,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E8,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E7,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E6,185789.0,167210.1,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E5,163560.0,147204.0,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E4,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E3,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E2,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
Ukraine,OTHER,999,E1,143118.0,128806.2,3729.0,1950.0,0.024456,01 OCTOBER 2025
United Arab Emirates,ABU DHABI,1,O6,14166.0,12749.4,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O5,14166.0,12749.4,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,W5,14166.0,12749.4,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O4,13933.0,12539.7,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,W3,13933.0,12539.7,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,W4,13933.0,12539.7,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O3E,13933.0,12539.7,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O3,13458.0,12112.2,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,W2,13458.0,12112.2,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O2E,13458.0,12112.2,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O1E,13458.0,12112.2,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O2,13262.0,11935.8,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,W1,13262.0,11935.8,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,ABU DHABI,1,O1,13262.0,11935.8,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O6,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O5,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,W5,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O4,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,W3,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,W4,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O3E,13887.0,12498.3,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O3,11920.0,10728.0,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,W2,11920.0,10728.0,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O2E,11920.0,10728.0,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O1E,11920.0,10728.0,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
United Arab Emirates,DUBAI,14,O2,10074.0,9066.6,3941.0,4510.0,0.272287,01 SEPTEMBER 2025
